"Pegelkennziffer","Pegelname","Datum","Wasserstand","Durchfluss","Flussgebiet"
"551208","Friedrichstadt","11.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.12.1999","","1,11","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.12.1999","","1,11","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.12.1999","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.12.1999","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.12.1999","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.12.1999","","1,11","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.12.1999","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.12.1999","","1,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.12.1999","","1,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.12.1999","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.12.1999","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.12.1999","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.01.2000","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.01.2000","","1,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.01.2000","","1,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.01.2000","","1,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.01.2000","","1,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.01.2000","","1,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.01.2000","","1,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.01.2000","","1,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.01.2000","","1,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.01.2000","","1,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.01.2000","","1,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.01.2000","","1,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.01.2000","","1,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.01.2000","","1,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.01.2000","","1,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.01.2000","","1,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.01.2000","","1,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.01.2000","","2,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.01.2000","","2,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.01.2000","","2,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.01.2000","","3,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.01.2000","","2,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.01.2000","","2,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.01.2000","","2,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.01.2000","","2,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.01.2000","","2,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.01.2000","","2,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.01.2000","","2,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.01.2000","","3,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.01.2000","","10,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.01.2000","","10,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.02.2000","","15,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.02.2000","","16,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.02.2000","","15,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.02.2000","","10,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.02.2000","","6,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.02.2000","","5,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.02.2000","","6,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.02.2000","","8,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.02.2000","","8,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.02.2000","","9,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.02.2000","","7,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.02.2000","","5,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.02.2000","","4,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.02.2000","","4,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.02.2000","","4,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.02.2000","","5,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.02.2000","","5,82","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.02.2000","","5,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.02.2000","","5,24","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.02.2000","","4,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.02.2000","","4,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.02.2000","","4,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.02.2000","","3,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.02.2000","","3,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.02.2000","","4,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.02.2000","","7,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.02.2000","","7,77","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.02.2000","","7,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.02.2000","","6,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.03.2000","","6,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.03.2000","","6,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.03.2000","","6,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.03.2000","","6,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.03.2000","","6,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.03.2000","","6,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.03.2000","","7,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.03.2000","","9,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.03.2000","","20,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.03.2000","","40,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.03.2000","","34,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.03.2000","","29,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.03.2000","","30,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.03.2000","","28,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.03.2000","","28,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.03.2000","","26,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.03.2000","","28,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.03.2000","","25,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.03.2000","","18,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.03.2000","","14,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.03.2000","","12,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.03.2000","","9,71","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.03.2000","","9,09","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.03.2000","","9,29","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.03.2000","","10,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.03.2000","","9,71","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.03.2000","","13,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.03.2000","","22,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.03.2000","","22,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.03.2000","","21,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.03.2000","","24,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.04.2000","","23,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.04.2000","","20,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.04.2000","","18,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.04.2000","","13,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.04.2000","","9,71","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.04.2000","","7,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.04.2000","","6,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.04.2000","","5,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.04.2000","","4,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.04.2000","","4,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.04.2000","","4,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.04.2000","","3,73","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.04.2000","","3,73","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.04.2000","","4,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.04.2000","","3,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.04.2000","","3,89","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.04.2000","","3,03","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.04.2000","","3,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.04.2000","","3,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.04.2000","","3,03","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.04.2000","","2,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.04.2000","","2,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.04.2000","","2,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.04.2000","","2,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.04.2000","","2,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.04.2000","","1,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.04.2000","","1,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.04.2000","","1,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.04.2000","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.04.2000","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.05.2000","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.05.2000","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.05.2000","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.05.2000","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.05.2000","","0,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.05.2000","","0,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.05.2000","","0,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.05.2000","","0,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.05.2000","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.05.2000","","0,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.05.2000","","0,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.05.2000","","0,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.05.2000","","0,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.05.2000","","0,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.05.2000","","0,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.05.2000","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.05.2000","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.05.2000","","1,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.05.2000","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.05.2000","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.05.2000","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.05.2000","","1,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.05.2000","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.05.2000","","0,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.05.2000","","0,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.05.2000","","0,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.05.2000","","0,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.05.2000","","0,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.05.2000","","0,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.05.2000","","0,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.05.2000","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.06.2000","","0,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.06.2000","","0,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.06.2000","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.06.2000","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.06.2000","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.06.2000","","0,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.06.2000","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.06.2000","","0,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.06.2000","","0,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.06.2000","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.06.2000","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.06.2000","","0,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.06.2000","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.06.2000","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.06.2000","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.06.2000","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.06.2000","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.06.2000","","0,45","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.06.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.06.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.06.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.06.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.06.2000","","0,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.06.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.06.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.06.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.06.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.06.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.06.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.06.2000","","0,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.07.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.07.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.07.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.07.2000","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.07.2000","","0,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.07.2000","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.07.2000","","0,45","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.07.2000","","3,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.07.2000","","0,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.07.2000","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.07.2000","","0,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.07.2000","","0,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.07.2000","","0,45","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.07.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.07.2000","","1,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.07.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.07.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.07.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.07.2000","","0,45","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.07.2000","","0,45","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.07.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.08.2000","","0,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.08.2000","","0,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.08.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.08.2000","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.08.2000","","0,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.08.2000","","0,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.08.2000","","0,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.08.2000","","0,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.08.2000","","0,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.08.2000","","0,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.08.2000","","0,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.08.2000","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.08.2000","","0,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.08.2000","","0,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.08.2000","","0,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.08.2000","","0,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.08.2000","","0,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.08.2000","","0,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.08.2000","","0,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.08.2000","","0,63","Nebenflüsse der Elbe"
