index,date,discharge_m3_s
1070,2001-12-06,7.53
1071,2001-12-07,11.0
1072,2001-12-08,10.8
1073,2001-12-09,10.1
1074,2001-12-10,9.5
1075,2001-12-11,7.3
1076,2001-12-12,6.02
1077,2001-12-13,6.02
1078,2001-12-14,5.06
1079,2001-12-15,4.53
1080,2001-12-16,4.37
1081,2001-12-17,3.89
1082,2001-12-18,3.16
1083,2001-12-19,2.65
1084,2001-12-20,2.65
1085,2001-12-21,2.65
1086,2001-12-22,3.16
1087,2001-12-23,3.16
1088,2001-12-24,3.03
1089,2001-12-25,3.16
1090,2001-12-26,3.03
1091,2001-12-27,2.53
1092,2001-12-28,2.3
1093,2001-12-29,2.53
1094,2001-12-30,2.41
1095,2001-12-31,2.19
1096,2002-01-01,2.19
1097,2002-01-02,2.08
1098,2002-01-03,1.98
1099,2002-01-04,1.78
1100,2002-01-05,1.88
1101,2002-01-06,2.41
1102,2002-01-07,2.65
1103,2002-01-08,2.41
1104,2002-01-09,2.08
1105,2002-01-10,1.98
1106,2002-01-11,2.08
1107,2002-01-12,2.08
1108,2002-01-13,2.08
1109,2002-01-14,1.88
1110,2002-01-15,1.78
1111,2002-01-16,1.78
1112,2002-01-17,1.78
1113,2002-01-18,1.78
1114,2002-01-19,1.98
1115,2002-01-20,2.19
1116,2002-01-21,8.25
1117,2002-01-22,13.5
1118,2002-01-23,12.7
1119,2002-01-24,13.7
1120,2002-01-25,17.1
1121,2002-01-26,19.3
1122,2002-01-27,20.7
1123,2002-01-28,24.3
1124,2002-01-29,22.4
1125,2002-01-30,21.0
1126,2002-01-31,15.9
1127,2002-02-01,9.92
1128,2002-02-02,6.22
1129,2002-02-03,5.62
1130,2002-02-04,5.24
1131,2002-02-05,5.06
1132,2002-02-06,5.06
1133,2002-02-07,4.88
1134,2002-02-08,4.88
1135,2002-02-09,4.7
1136,2002-02-10,4.7
1137,2002-02-11,4.7
1138,2002-02-12,4.53
1139,2002-02-13,4.53
1140,2002-02-14,5.43
1141,2002-02-15,6.02
1142,2002-02-16,6.02
1143,2002-02-17,6.22
1144,2002-02-18,6.22
1145,2002-02-19,6.02
1146,2002-02-20,6.64
1147,2002-02-21,6.64
1148,2002-02-22,6.64
1149,2002-02-23,8.01
1150,2002-02-24,9.09
1151,2002-02-25,10.1
1152,2002-02-26,16.8
1153,2002-02-27,17.7
1154,2002-02-28,16.8
1155,2002-03-01,18.4
1156,2002-03-02,19.7
1157,2002-03-03,15.9
1158,2002-03-04,9.09
1159,2002-03-05,5.82
1160,2002-03-06,5.43
1161,2002-03-07,5.24
1162,2002-03-08,5.24
1163,2002-03-09,5.62
1164,2002-03-10,5.62
1165,2002-03-11,4.7
1166,2002-03-12,3.58
1167,2002-03-13,3.3
1168,2002-03-14,3.16
1169,2002-03-15,3.03
1170,2002-03-16,3.03
1171,2002-03-17,2.9
1172,2002-03-18,2.77
1173,2002-03-19,2.77
1174,2002-03-20,2.65
1175,2002-03-21,2.65
1176,2002-03-22,2.65
1177,2002-03-23,2.77
1178,2002-03-24,2.9
1179,2002-03-25,2.77
1180,2002-03-26,2.77
1181,2002-03-27,2.65
1182,2002-03-28,2.53
1183,2002-03-29,2.41
1184,2002-03-30,2.41
1185,2002-03-31,2.3
1186,2002-04-01,2.3
1187,2002-04-02,2.3
1188,2002-04-03,2.19
1189,2002-04-04,2.19
1190,2002-04-05,2.08
1191,2002-04-06,1.88
1192,2002-04-07,1.88
1193,2002-04-08,1.78
1194,2002-04-09,2.08
1195,2002-04-10,1.78
1196,2002-04-11,1.42
1197,2002-04-12,1.34
1198,2002-04-13,1.34
1199,2002-04-14,1.42
1200,2002-04-15,2.53
1201,2002-04-16,2.9
1202,2002-04-17,2.53
1203,2002-04-18,2.65
1204,2002-04-19,2.3
1205,2002-04-20,2.3
1206,2002-04-21,2.19
1207,2002-04-22,1.88
1208,2002-04-23,1.42
1209,2002-04-24,2.19
1210,2002-04-25,2.3
1211,2002-04-26,1.69
1212,2002-04-27,1.69
1213,2002-04-28,1.6
1214,2002-04-29,1.6
1215,2002-04-30,1.51
1216,2002-05-01,1.42
1217,2002-05-02,1.34
1218,2002-05-03,1.19
1219,2002-05-04,1.19
1220,2002-05-05,1.19
1221,2002-05-06,1.51
1222,2002-05-07,1.34
1223,2002-05-08,1.26
1224,2002-05-09,1.19
1225,2002-05-10,1.19
1226,2002-05-11,1.12
1227,2002-05-12,1.19
1228,2002-05-13,1.12
1229,2002-05-14,1.12
1230,2002-05-15,1.12
1231,2002-05-16,1.12
1232,2002-05-17,1.05
1233,2002-05-18,1.05
1234,2002-05-19,1.05
1235,2002-05-20,1.12
1236,2002-05-21,1.05
1237,2002-05-22,0.98
1238,2002-05-23,0.98
1239,2002-05-24,1.05
1240,2002-05-25,0.98
1241,2002-05-26,1.12
1242,2002-05-27,1.05
1243,2002-05-28,1.12
1244,2002-05-29,1.05
1245,2002-05-30,1.05
1246,2002-05-31,1.05
1247,2002-06-01,1.6
1248,2002-06-02,1.05
1249,2002-06-03,0.98
1250,2002-06-04,0.85
1251,2002-06-05,0.79
1252,2002-06-06,0.85
1253,2002-06-07,0.91
1254,2002-06-08,1.19
1255,2002-06-09,1.19
1256,2002-06-10,1.26
1257,2002-06-11,1.88
1258,2002-06-12,2.19
1259,2002-06-13,1.88
1260,2002-06-14,1.42
1261,2002-06-15,1.42
1262,2002-06-16,1.51
1263,2002-06-17,1.34
1264,2002-06-18,1.26
1265,2002-06-19,1.26
1266,2002-06-20,1.51
1267,2002-06-21,1.69
1268,2002-06-22,1.42
1269,2002-06-23,1.42
1270,2002-06-24,1.34
1271,2002-06-25,1.12
1272,2002-06-26,1.05
1273,2002-06-27,1.05
1274,2002-06-28,1.19
1275,2002-06-29,1.12
1276,2002-06-30,1.05
1277,2002-07-01,1.05
1278,2002-07-02,1.05
1279,2002-07-03,1.12
1280,2002-07-04,1.12
1281,2002-07-05,1.05
1282,2002-07-06,1.05
1283,2002-07-07,1.26
1284,2002-07-08,1.12
1285,2002-07-09,1.12
1286,2002-07-10,0.91
1287,2002-07-11,1.12
1288,2002-07-12,0.85
1289,2002-07-13,0.58
1290,2002-07-14,0.63
1291,2002-07-15,0.58
1292,2002-07-16,0.91
1293,2002-07-17,1.6
1294,2002-07-18,1.51
1295,2002-07-19,1.34
1296,2002-07-20,1.05
1297,2002-07-21,1.05
1298,2002-07-22,0.98
1299,2002-07-23,0.85
1300,2002-07-24,0.58
1301,2002-07-25,0.58
1302,2002-07-26,0.58
1303,2002-07-27,0.54
1304,2002-07-28,0.54
1305,2002-07-29,0.49
1306,2002-07-30,0.49
1307,2002-07-31,0.54
1308,2002-08-01,0.63
1309,2002-08-02,0.63
1310,2002-08-03,0.54
1311,2002-08-04,0.68
1312,2002-08-05,0.79
1313,2002-08-06,0.98
1314,2002-08-07,0.91
1315,2002-08-08,0.98
1316,2002-08-09,1.05
1317,2002-08-10,0.91
1318,2002-08-11,1.05
1319,2002-08-12,62.0
1320,2002-08-13,263.0
1321,2002-08-14,138.0
1322,2002-08-15,59.4
1323,2002-08-16,36.1
1324,2002-08-17,27.0
1325,2002-08-18,24.2
1326,2002-08-19,18.4
1327,2002-08-20,8.71
1328,2002-08-21,8.91
1329,2002-08-22,21.4
1330,2002-08-23,23.2
1331,2002-08-24,12.2
1332,2002-08-25,5.53
1333,2002-08-26,4.54
1334,2002-08-27,3.88
1335,2002-08-28,3.48
1336,2002-08-29,3.29
1337,2002-08-30,2.93
1338,2002-08-31,4.31
1339,2002-09-01,4.31
1340,2002-09-02,3.11
1341,2002-09-03,2.76
1342,2002-09-04,2.6
1343,2002-09-05,2.93
1344,2002-09-06,2.93
1345,2002-09-07,2.76
1346,2002-09-08,2.6
1347,2002-09-09,2.29
1348,2002-09-10,2.44
1349,2002-09-11,2.15
1350,2002-09-12,2.15
1351,2002-09-13,2.29
1352,2002-09-14,2.29
1353,2002-09-15,2.29
1354,2002-09-16,2.29
1355,2002-09-17,2.15
1356,2002-09-18,2.01
1357,2002-09-19,2.01
1358,2002-09-20,1.87
1359,2002-09-21,2.01
1360,2002-09-22,2.01
1361,2002-09-23,1.87
1362,2002-09-24,1.51
1363,2002-09-25,1.3
1364,2002-09-26,1.63
1365,2002-09-27,2.29
1366,2002-09-28,1.75
1367,2002-09-29,1.63
1368,2002-09-30,1.63
1369,2002-10-01,1.51
1370,2002-10-02,1.3
1371,2002-10-03,1.4
1372,2002-10-04,1.4
1373,2002-10-05,1.4
1374,2002-10-06,1.63
1375,2002-10-07,2.01
1376,2002-10-08,2.01
1377,2002-10-09,1.87
1378,2002-10-10,1.87
1379,2002-10-11,2.01
1380,2002-10-12,1.87
1381,2002-10-13,1.75
1382,2002-10-14,1.87
1383,2002-10-15,2.01
1384,2002-10-16,1.87
1385,2002-10-17,2.01
1386,2002-10-18,1.75
1387,2002-10-19,2.01
1388,2002-10-20,1.87
1389,2002-10-21,1.87
1390,2002-10-22,2.15
1391,2002-10-23,2.15
1392,2002-10-24,2.29
1393,2002-10-25,2.15
1394,2002-10-26,2.29
1395,2002-10-27,2.29
1396,2002-10-28,2.44
1397,2002-10-29,2.76
1398,2002-10-30,2.6
1399,2002-10-31,2.76
1400,2002-11-01,2.6
1401,2002-11-02,2.93
1402,2002-11-03,2.93
1403,2002-11-04,3.68
1404,2002-11-05,3.29
1405,2002-11-06,3.29
1406,2002-11-07,3.68
1407,2002-11-08,4.54
1408,2002-11-09,10.6
1409,2002-11-10,10.6
1410,2002-11-11,10.9
1411,2002-11-12,9.42
1412,2002-11-13,10.6
1413,2002-11-14,10.9
1414,2002-11-15,11.6
1415,2002-11-16,10.6
1416,2002-11-17,8.24
1417,2002-11-18,11.3
1418,2002-11-19,20.6
1419,2002-11-20,24.0
1420,2002-11-21,15.5
1421,2002-11-22,11.9
1422,2002-11-23,17.5
1423,2002-11-24,15.9
1424,2002-11-25,14.7
1425,2002-11-26,12.9
1426,2002-11-27,12.9
1427,2002-11-28,11.6
1428,2002-11-29,11.6
1429,2002-11-30,20.1
1430,2002-12-01,24.5
1431,2002-12-02,20.6
1432,2002-12-03,13.6
1433,2002-12-04,14.4
1434,2002-12-05,13.3
1435,2002-12-06,10.0
1436,2002-12-07,10.6
1437,2002-12-08,7.9
1438,2002-12-09,5.02
1439,2002-12-10,3.88
1440,2002-12-11,2.93
1441,2002-12-12,2.29
1442,2002-12-13,2.15
1443,2002-12-14,2.15
1444,2002-12-15,2.01
1445,2002-12-16,1.87
1446,2002-12-17,1.75
1447,2002-12-18,1.75
1448,2002-12-19,1.63
1449,2002-12-20,1.63
1450,2002-12-21,1.51
1451,2002-12-22,1.87
1452,2002-12-23,4.31
1453,2002-12-24,2.6
1454,2002-12-25,2.44
1455,2002-12-26,2.29
1456,2002-12-27,2.44
1457,2002-12-28,2.15
1458,2002-12-29,2.29
1459,2002-12-30,13.6
1460,2002-12-31,13.3
1461,2003-01-01,10.3
1462,2003-01-02,25.5
1463,2003-01-03,25.0
1464,2003-01-04,26.6
1465,2003-01-05,22.5
1466,2003-01-06,19.7
1467,2003-01-07,16.7
1468,2003-01-08,11.9
1469,2003-01-09,11.3
1470,2003-01-10,10.0
1471,2003-01-11,9.71
1472,2003-01-12,11.9
1473,2003-01-13,10.9
1474,2003-01-14,11.6
1475,2003-01-15,10.3
1476,2003-01-16,8.85
1477,2003-01-17,8.24
1478,2003-01-18,6.36
1479,2003-01-19,6.36
1480,2003-01-20,5.02
1481,2003-01-21,5.02
1482,2003-01-22,4.78
1483,2003-01-23,3.48
1484,2003-01-24,4.1
1485,2003-01-25,6.07
1486,2003-01-26,5.53
1487,2003-01-27,4.54
1488,2003-01-28,9.42
1489,2003-01-29,13.6
1490,2003-01-30,12.9
1491,2003-01-31,11.9
1492,2003-02-01,10.6
1493,2003-02-02,10.0
1494,2003-02-03,7.26
1495,2003-02-04,4.31
1496,2003-02-05,4.54
1497,2003-02-06,3.68
1498,2003-02-07,3.88
1499,2003-02-08,4.54
1500,2003-02-09,4.1
1501,2003-02-10,3.68
1502,2003-02-11,3.48
1503,2003-02-12,4.31
1504,2003-02-13,4.31
1505,2003-02-14,3.68
1506,2003-02-15,2.93
1507,2003-02-16,2.93
1508,2003-02-17,2.44
1509,2003-02-18,1.75
1510,2003-02-19,1.75
1511,2003-02-20,1.75
1512,2003-02-21,1.63
1513,2003-02-22,2.29
1514,2003-02-23,1.63
1515,2003-02-24,1.51
1516,2003-02-25,1.51
1517,2003-02-26,1.51
1518,2003-02-27,1.51
1519,2003-02-28,1.51
1520,2003-03-01,1.63
1521,2003-03-02,1.87
1522,2003-03-03,2.15
1523,2003-03-04,2.93
1524,2003-03-05,3.11
1525,2003-03-06,3.11
1526,2003-03-07,4.54
1527,2003-03-08,4.78
1528,2003-03-09,4.78
1529,2003-03-10,4.54
1530,2003-03-11,4.54
1531,2003-03-12,6.65
1532,2003-03-13,8.24
1533,2003-03-14,8.57
1534,2003-03-15,8.24
1535,2003-03-16,7.9
1536,2003-03-17,5.53
1537,2003-03-18,4.31
1538,2003-03-19,5.53
1539,2003-03-20,5.53
1540,2003-03-21,4.1
1541,2003-03-22,3.11
1542,2003-03-23,2.93
1543,2003-03-24,2.93
1544,2003-03-25,2.76
1545,2003-03-26,2.6
1546,2003-03-27,2.15
1547,2003-03-28,2.29
1548,2003-03-29,2.44
1549,2003-03-30,2.44
1550,2003-03-31,2.01
1551,2003-04-01,1.87
1552,2003-04-02,1.87
1553,2003-04-03,1.87
1554,2003-04-04,1.75
1555,2003-04-05,1.75
1556,2003-04-06,1.75
1557,2003-04-07,1.75
1558,2003-04-08,1.63
1559,2003-04-09,1.63
1560,2003-04-10,1.63
1561,2003-04-11,1.4
1562,2003-04-12,1.3
1563,2003-04-13,1.3
1564,2003-04-14,1.2
1565,2003-04-15,0.85
1566,2003-04-16,1.02
1567,2003-04-17,1.3
1568,2003-04-18,1.51
1569,2003-04-19,2.01
1570,2003-04-20,2.93
1571,2003-04-21,2.6
1572,2003-04-22,2.44
1573,2003-04-23,1.75
1574,2003-04-24,1.87
1575,2003-04-25,2.01
1576,2003-04-26,2.01
1577,2003-04-27,2.01
1578,2003-04-28,1.4
1579,2003-04-29,1.75
1580,2003-04-30,1.75
1581,2003-05-01,1.87
1582,2003-05-02,1.87
1583,2003-05-03,1.87
1584,2003-05-04,1.75
1585,2003-05-05,1.3
1586,2003-05-06,0.78
1587,2003-05-07,0.71
1588,2003-05-08,1.02
1589,2003-05-09,1.87
1590,2003-05-10,1.4
1591,2003-05-11,1.11
1592,2003-05-12,1.11
1593,2003-05-13,0.93
1594,2003-05-14,0.85
1595,2003-05-15,0.85
1596,2003-05-16,0.93
1597,2003-05-17,1.02
1598,2003-05-18,1.02
1599,2003-05-19,1.02
1600,2003-05-20,0.85
1601,2003-05-21,0.78
1602,2003-05-22,0.64
1603,2003-05-23,0.64
1604,2003-05-24,0.64
1605,2003-05-25,0.58
1606,2003-05-26,0.64
1607,2003-05-27,0.64
1608,2003-05-28,0.58
1609,2003-05-29,0.58
1610,2003-05-30,0.58
1611,2003-05-31,0.58
1612,2003-06-01,0.58
1613,2003-06-02,0.58
1614,2003-06-03,0.58
1615,2003-06-04,0.58
1616,2003-06-05,0.58
1617,2003-06-06,0.64
1618,2003-06-07,0.64
1619,2003-06-08,0.64
1620,2003-06-09,0.64
1621,2003-06-10,0.58
1622,2003-06-11,0.64
1623,2003-06-12,0.64
1624,2003-06-13,1.02
1625,2003-06-14,0.71
1626,2003-06-15,0.64
1627,2003-06-16,0.71
1628,2003-06-17,0.52
1629,2003-06-18,0.64
1630,2003-06-19,0.64
1631,2003-06-20,0.71
1632,2003-06-21,0.58
1633,2003-06-22,0.58
1634,2003-06-23,0.47
1635,2003-06-24,0.42
1636,2003-06-25,0.42
1637,2003-06-26,0.42
1638,2003-06-27,0.42
1639,2003-06-28,0.42
1640,2003-06-29,0.37
1641,2003-06-30,0.37
1642,2003-07-01,0.52
1643,2003-07-02,0.52
1644,2003-07-03,0.37
1645,2003-07-04,0.55
1646,2003-07-05,0.61
1647,2003-07-06,0.55
1648,2003-07-07,0.49
1649,2003-07-08,0.49
1650,2003-07-09,0.55
1651,2003-07-10,0.49
1652,2003-07-11,0.49
1653,2003-07-12,0.49
1654,2003-07-13,0.55
1655,2003-07-14,0.49
1656,2003-07-15,0.49
1657,2003-07-16,0.49
1658,2003-07-17,0.61
1659,2003-07-18,0.68
1660,2003-07-19,0.55
1661,2003-07-20,0.49
1662,2003-07-21,0.49
1663,2003-07-22,0.55
1664,2003-07-23,0.49
1665,2003-07-24,0.61
1666,2003-07-25,0.75
1667,2003-07-26,0.44
1668,2003-07-27,0.49
1669,2003-07-28,0.83
1670,2003-07-29,0.44
1671,2003-07-30,0.44
1672,2003-07-31,0.49
1673,2003-08-01,0.49
1674,2003-08-02,0.49
1675,2003-08-03,0.44
1676,2003-08-04,0.44
1677,2003-08-05,0.44
1678,2003-08-06,0.44
1679,2003-08-07,0.38
1680,2003-08-08,0.38
1681,2003-08-09,0.38
1682,2003-08-10,0.34
1683,2003-08-11,0.34
1684,2003-08-12,0.38
1685,2003-08-13,0.38
1686,2003-08-14,0.3
1687,2003-08-15,0.26
1688,2003-08-16,0.26
1689,2003-08-17,0.26
1690,2003-08-18,0.3
1691,2003-08-19,0.44
1692,2003-08-20,0.34
1693,2003-08-21,0.34
1694,2003-08-22,0.34
1695,2003-08-23,0.3
1696,2003-08-24,0.3
1697,2003-08-25,0.3
1698,2003-08-26,0.3
1699,2003-08-27,0.34
1700,2003-08-28,0.3
1701,2003-08-29,0.34
1702,2003-08-30,0.34
1703,2003-08-31,0.3
1704,2003-09-01,0.3
1705,2003-09-02,0.34
1706,2003-09-03,0.3
1707,2003-09-04,0.3
1708,2003-09-05,0.3
1709,2003-09-06,0.3
1710,2003-09-07,0.26
1711,2003-09-08,0.3
1712,2003-09-09,0.3
1713,2003-09-10,0.34
1714,2003-09-11,0.45
1715,2003-09-12,0.39
1716,2003-09-13,0.34
1717,2003-09-14,0.34
1718,2003-09-15,0.34
1719,2003-09-16,0.3
1720,2003-09-17,0.34
1721,2003-09-18,0.3
1722,2003-09-19,0.3
1723,2003-09-20,0.3
1724,2003-09-21,0.3
1725,2003-09-22,0.3
1726,2003-09-23,0.3
1727,2003-09-24,0.34
1728,2003-09-25,0.34
1729,2003-09-26,0.34
1730,2003-09-27,0.34
1731,2003-09-28,0.34
1732,2003-09-29,0.34
1733,2003-09-30,0.34
1734,2003-10-01,0.34
1735,2003-10-02,0.34
1736,2003-10-03,0.34
1737,2003-10-04,0.34
1738,2003-10-05,0.39
1739,2003-10-06,0.5
1740,2003-10-07,0.57
1741,2003-10-08,0.64
1742,2003-10-09,0.79
1743,2003-10-10,0.57
1744,2003-10-11,0.5
1745,2003-10-12,0.5
1746,2003-10-13,0.45
1747,2003-10-14,0.45
1748,2003-10-15,0.45
1749,2003-10-16,0.45
1750,2003-10-17,0.45
1751,2003-10-18,0.45
1752,2003-10-19,0.45
1753,2003-10-20,0.45
1754,2003-10-21,0.5
1755,2003-10-22,0.57
1756,2003-10-23,0.5
1757,2003-10-24,0.5
1758,2003-10-25,0.5
1759,2003-10-26,0.57
1760,2003-10-27,0.64
1761,2003-10-28,0.5
1762,2003-10-29,0.45
1763,2003-10-30,0.57
1764,2003-10-31,0.5
1765,2003-11-01,0.45
1766,2003-11-02,0.45
1767,2003-11-03,0.45
1768,2003-11-04,0.5
1769,2003-11-05,0.45
1770,2003-11-06,0.45
1771,2003-11-07,0.45
1772,2003-11-08,0.39
1773,2003-11-09,0.45
1774,2003-11-10,0.45
1775,2003-11-11,0.57
1776,2003-11-12,0.45
1777,2003-11-13,0.45
1778,2003-11-14,0.39
1779,2003-11-15,0.39
1780,2003-11-16,0.39
1781,2003-11-17,0.57
1782,2003-11-18,0.45
1783,2003-11-19,0.45
1784,2003-11-20,0.45
1785,2003-11-21,0.52
1786,2003-11-22,0.52
1787,2003-11-23,0.52
1788,2003-11-24,0.52
1789,2003-11-25,0.52
1790,2003-11-26,0.52
1791,2003-11-27,0.6
1792,2003-11-28,0.52
1793,2003-11-29,0.6
1794,2003-11-30,0.6
1795,2003-12-01,0.52
1796,2003-12-02,0.52
1797,2003-12-03,0.6
1798,2003-12-04,0.7
1799,2003-12-05,0.6
1800,2003-12-06,0.6
1801,2003-12-07,0.6
1802,2003-12-08,0.6
1803,2003-12-09,0.52
1804,2003-12-10,0.6
1805,2003-12-11,0.6
1806,2003-12-12,0.6
1807,2003-12-13,0.7
1808,2003-12-14,0.91
1809,2003-12-15,0.8
1810,2003-12-16,0.52
1811,2003-12-17,0.52
1812,2003-12-18,0.7
1813,2003-12-19,0.52
1814,2003-12-20,0.52
1815,2003-12-21,0.6
1816,2003-12-22,0.7
1817,2003-12-23,0.6
1818,2003-12-24,0.6
1819,2003-12-25,0.6
1820,2003-12-26,0.6
1821,2003-12-27,0.6
1822,2003-12-28,0.52
1823,2003-12-29,0.52
1824,2003-12-30,0.52
1825,2003-12-31,0.52
1826,2004-01-01,0.52
1827,2004-01-02,0.52
1828,2004-01-03,0.52
1829,2004-01-04,0.52
1830,2004-01-05,0.44
1831,2004-01-06,0.37
1832,2004-01-07,0.7
1833,2004-01-08,1.16
1834,2004-01-09,1.16
1835,2004-01-10,0.91
1836,2004-01-11,1.16
1837,2004-01-12,1.44
1838,2004-01-13,1.3
1839,2004-01-14,1.3
1840,2004-01-15,1.44
1841,2004-01-16,1.16
1842,2004-01-17,1.03
1843,2004-01-18,0.91
1844,2004-01-19,0.8
1845,2004-01-20,0.91
1846,2004-01-21,0.91
1847,2004-01-22,1.03
1848,2004-01-23,0.91
1849,2004-01-24,0.91
1850,2004-01-25,1.03
1851,2004-01-26,1.03
1852,2004-01-27,1.03
1853,2004-01-28,1.03
1854,2004-01-29,1.03
1855,2004-01-30,1.16
1856,2004-01-31,1.77
1857,2004-02-01,4.06
1858,2004-02-02,6.37
1859,2004-02-03,8.9
1860,2004-02-04,9.55
1861,2004-02-05,8.9
1862,2004-02-06,8.27
1863,2004-02-07,7.96
1864,2004-02-08,7.96
1865,2004-02-09,6.0
1866,2004-02-10,4.35
1867,2004-02-11,4.97
1868,2004-02-12,6.0
1869,2004-02-13,5.3
1870,2004-02-14,4.97
1871,2004-02-15,6.0
1872,2004-02-16,6.0
1873,2004-02-17,7.56
1874,2004-02-18,6.75
1875,2004-02-19,4.65
1876,2004-02-20,4.06
1877,2004-02-21,3.78
1878,2004-02-22,3.51
1879,2004-02-23,3.01
1880,2004-02-24,2.34
1881,2004-02-25,2.34
1882,2004-02-26,2.14
1883,2004-02-27,2.14
1884,2004-02-28,1.95
1885,2004-02-29,1.95
1886,2004-03-01,1.95
1887,2004-03-02,1.95
1888,2004-03-03,1.95
1889,2004-03-04,1.61
1890,2004-03-05,1.61
1891,2004-03-06,1.95
1892,2004-03-07,1.95
1893,2004-03-08,1.61
1894,2004-03-09,1.45
1895,2004-03-10,1.45
1896,2004-03-11,1.45
1897,2004-03-12,1.61
1898,2004-03-13,1.77
1899,2004-03-14,2.14
1900,2004-03-15,2.77
1901,2004-03-16,2.77
1902,2004-03-17,3.51
1903,2004-03-18,4.06
1904,2004-03-19,4.65
1905,2004-03-20,4.65
1906,2004-03-21,5.3
1907,2004-03-22,5.3
1908,2004-03-23,4.97
1909,2004-03-24,4.35
1910,2004-03-25,4.65
1911,2004-03-26,4.97
1912,2004-03-27,4.65
1913,2004-03-28,4.35
1914,2004-03-29,3.78
1915,2004-03-30,3.78
1916,2004-03-31,3.51
1917,2004-04-01,3.01
1918,2004-04-02,2.55
1919,2004-04-03,2.55
1920,2004-04-04,2.34
1921,2004-04-05,2.55
1922,2004-04-06,2.55
1923,2004-04-07,2.55
1924,2004-04-08,2.34
1925,2004-04-09,2.34
1926,2004-04-10,2.34
1927,2004-04-11,2.34
1928,2004-04-12,2.14
1929,2004-04-13,1.77
1930,2004-04-14,1.45
1931,2004-04-15,1.16
1932,2004-04-16,1.16
1933,2004-04-17,1.16
1934,2004-04-18,1.16
1935,2004-04-19,1.3
1936,2004-04-20,1.3
1937,2004-04-21,1.3
1938,2004-04-22,1.3
1939,2004-04-23,1.16
1940,2004-04-24,1.3
1941,2004-04-25,1.61
1942,2004-04-26,1.3
1943,2004-04-27,1.16
1944,2004-04-28,1.16
1945,2004-04-29,1.16
1946,2004-04-30,1.16
1947,2004-05-01,1.03
1948,2004-05-02,1.3
1949,2004-05-03,1.03
1950,2004-05-04,0.91
1951,2004-05-05,1.45
1952,2004-05-06,3.01
1953,2004-05-07,3.78
1954,2004-05-08,4.06
1955,2004-05-09,3.78
1956,2004-05-10,3.01
1957,2004-05-11,6.75
1958,2004-05-12,5.64
1959,2004-05-13,4.97
1960,2004-05-14,4.65
1961,2004-05-15,4.35
1962,2004-05-16,5.3
1963,2004-05-17,4.65
1964,2004-05-18,4.35
1965,2004-05-19,4.35
1966,2004-05-20,4.06
1967,2004-05-21,4.06
1968,2004-05-22,3.51
1969,2004-05-23,4.35
1970,2004-05-24,4.35
1971,2004-05-25,3.78
1972,2004-05-26,3.25
1973,2004-05-27,2.55
1974,2004-05-28,2.34
1975,2004-05-29,2.14
1976,2004-05-30,2.14
1977,2004-05-31,2.14
1978,2004-06-01,2.14
1979,2004-06-02,2.14
1980,2004-06-03,1.77
1981,2004-06-04,1.61
1982,2004-06-05,1.95
1983,2004-06-06,1.61
1984,2004-06-07,1.45
1985,2004-06-08,1.61
1986,2004-06-09,1.77
1987,2004-06-10,1.61
1988,2004-06-11,1.45
1989,2004-06-12,1.95
1990,2004-06-13,1.77
1991,2004-06-14,1.61
1992,2004-06-15,1.61
1993,2004-06-16,1.77
1994,2004-06-17,1.95
1995,2004-06-18,1.77
1996,2004-06-19,1.45
1997,2004-06-20,1.45
1998,2004-06-21,1.45
1999,2004-06-22,1.3
2000,2004-06-23,1.3
2001,2004-06-24,1.3
2002,2004-06-25,1.3
2003,2004-06-26,1.16
2004,2004-06-27,1.16
2005,2004-06-28,1.45
2006,2004-06-29,1.16
2007,2004-06-30,1.16
2008,2004-07-01,1.45
2009,2004-07-02,1.16
2010,2004-07-03,0.6
2011,2004-07-04,0.7
2012,2004-07-05,1.3
2013,2004-07-06,1.03
2014,2004-07-07,1.16
2015,2004-07-08,1.45
2016,2004-07-09,2.14
2017,2004-07-10,1.77
2018,2004-07-11,1.61
2019,2004-07-12,1.45
2020,2004-07-13,1.45
2021,2004-07-14,1.3
2022,2004-07-15,1.16
2023,2004-07-16,1.3
2024,2004-07-17,1.16
2025,2004-07-18,1.3
2026,2004-07-19,1.16
2027,2004-07-20,0.91
2028,2004-07-21,1.03
2029,2004-07-22,3.01
2030,2004-07-23,2.14
2031,2004-07-24,1.61
2032,2004-07-25,1.45
2033,2004-07-26,1.45
2034,2004-07-27,1.45
2035,2004-07-28,1.3
2036,2004-07-29,1.16
2037,2004-07-30,1.3
2038,2004-07-31,1.03
2039,2004-08-01,0.91
2040,2004-08-02,0.91
2041,2004-08-03,0.52
2042,2004-08-04,0.52
2043,2004-08-05,0.52
2044,2004-08-06,0.44
2045,2004-08-07,0.44
2046,2004-08-08,0.44
2047,2004-08-09,0.44
2048,2004-08-10,0.37
2049,2004-08-11,0.37
2050,2004-08-12,0.31
2051,2004-08-13,0.7
2052,2004-08-14,0.44
2053,2004-08-15,0.44
2054,2004-08-16,0.37
2055,2004-08-17,0.37
2056,2004-08-18,0.37
2057,2004-08-19,0.37
2058,2004-08-20,0.37
2059,2004-08-21,0.44
2060,2004-08-22,0.37
2061,2004-08-23,0.37
2062,2004-08-24,0.37
2063,2004-08-25,0.44
2064,2004-08-26,0.37
2065,2004-08-27,0.6
2066,2004-08-28,0.44
2067,2004-08-29,0.44
2068,2004-08-30,0.6
